Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
010950,S-Oil,석유 정제품 제조업,144900,16864902241600,89426.9,12310.8,7.54,18.53,1.82,0.0763,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
071200,인피니트헬스케어,소프트웨어 개발 및 공급업,9230,203710424300,321.5,94.7,6.53,5.01,1.01,0.2064,정상
131290,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",282500,2649212245500,1506.7,419.9,7.74,36.77,6.22,0.5689,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자, CB/BW 및 유상증자 이력"
161390,한국타이어앤테크놀로지,고무제품 제조업,73600,9501217792300,53139.3,5069.6,2.5,8.51,0.74,0.078,FCF 적자
001540,안국약품,의약품 제조업,11660,152987586600,989.0,160.2,7.26,9.41,0.78,0.2578,정상
000810,삼성화재,보험업,701000,28485087774000,66763.0,8611.3,2.63,15.36,1.12,0.3015,정상
219130,타이거일렉,전자부품 제조업,78400,464100315000,268.0,35.0,12.73,63.42,7.58,0.8748,DART 데이터 미비
003650,미창석유,석유 정제품 제조업,143100,251382604000,1011.0,137.0,18.32,3.04,0.44,0.0266,DART 데이터 미비
005430,한국공항,기타 운송관련 서비스업,85700,258691203500,1780.0,196.9,3.81,5.75,0.6,0.3035,FCF 적자
170920,엘티씨,기초 화학물질 제조업,55000,490175446400,988.4,181.0,7.13,45.94,3.51,0.4238,CB/BW 및 유상증자 이력
093320,케이아이엔엑스,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",133400,724192000000,425.0,88.7,3.07,34.13,3.47,0.0216,정상
001450,현대해상,보험업,38300,3290582450000,47161.0,3244.9,4.23,3.28,0.54,0.1009,FCF 적자
319660,피에스케이,특수 목적용 기계 제조업,195400,4547774098000,1565.9,471.8,7.24,45.65,8.02,1.148,정상
383220,F&F,봉제의복 제조업,79000,2926660530000,5609.0,1534.8,9.97,5.7,1.45,0.0219,정상
161890,한국콜마,기타 화학제품 제조업,107600,2417159884800,7280.4,788.9,3.53,15.4,2.58,0.0807,정상
089970,브이엠,특수 목적용 기계 제조업,108300,2148264024000,888.9,301.4,12.54,41.93,10.38,0.8066,CB/BW 및 유상증자 이력
222040,코스맥스엔비티,기타 식품 제조업,7830,161517240000,933.0,102.7,15.02,-21.38,2.64,0.5966,정상
095610,테스,특수 목적용 기계 제조업,194300,2983376000000,972.4,222.0,5.99,46.08,6.66,1.049,CB/BW 및 유상증자 이력
252990,샘씨엔에스,전자부품 제조업,14570,845459161560,272.0,77.0,13.14,37.95,4.55,0.0266,DART 데이터 미비
041830,인바디,의료용 기기 제조업,54200,661911306200,684.4,130.2,4.93,16.56,1.99,0.6814,정상
019210,와이지-원,기타 금속 가공제품 제조업,23100,743874560000,2078.0,388.4,5.52,15.87,1.61,0.4542,"FCF 적자, CB/BW 및 유상증자 이력"
031980,피에스케이홀딩스,특수 목적용 기계 제조업,143400,2609049795000,279.8,91.7,3.93,27.14,5.11,0.0471,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",100800,1704664712100,1561.0,348.1,5.71,23.08,3.07,0.6906,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
144960,뉴파워프라즈마,특수 목적용 기계 제조업,9350,437800092480,1485.1,135.5,3.45,25.63,1.36,0.3205,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자, CB/BW 및 유상증자 이력"
160980,싸이맥스,특수 목적용 기계 제조업,37300,397642445200,405.2,47.3,2.04,29.81,2.05,0.0865,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자, CB/BW 및 유상증자 이력"
005950,이수화학,기초 화학물질 제조업,12930,390468409650,6358.6,254.3,5.32,-81.94,3.36,0.2619,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자, CB/BW 및 유상증자 이력"
212560,네오오토,자동차 신품 부품 제조업,11980,156846227240,604.0,37.0,11.69,8.85,0.98,0.3182,DART 데이터 미비
240810,원익IPS,특수 목적용 기계 제조업,140700,5561205983300,1649.0,107.0,2.25,50.2,5.61,0.0019,FCF 적자
069960,현대백화점,종합 소매업,157400,3010461715200,9500.6,987.8,1.03,15.19,0.65,0.5861,FCF 적자
