Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
000660,SK하이닉스,반도체 제조업,2764000,1706209461810000,525763.0,376103.0,61.16,23.43,10.2,1.1493,
019210,와이지-원,기타 금속 가공제품 제조업,22600,838718566400,2078.0,388.0,10.85,17.94,1.82,0.1335,
009150,삼성전기,전자부품 제조업,2270000,143187815232000,32091.0,2806.0,8.82,187.87,15.31,3.4968,
034730,SK,기타 금융업,724000,49809356961000,367513.0,36731.0,9.29,19.18,1.28,0.3875,
032830,삼성생명,보험업,497000,76600000000000,147194.0,13578.0,5.44,26.68,0.85,0.4719,
052710,아모텍,전자부품 제조업,31984,306863466000,610.0,6.0,3.72,51.35,1.9,0.71,
402340,SK스퀘어,기타 금융업,1780000,207042707634000,86314.0,82783.0,55.09,13.49,5.81,1.3825,
085620,미래에셋생명,보험업,34550,2804985000000,27964.0,684.0,6.52,25.28,0.93,0.368,
159010,아스플로,일반 목적용 기계 제조업,22300,255360251850,283.0,14.0,-13.21,-10.32,4.98,2.1976,
005930,삼성전자,통신 및 방송 장비 제조업,354000,1809423229176000,1338734.0,572328.0,19.16,25.02,4.3,0.087,
080220,제주반도체,반도체 제조업,114300,3123964953100,1805.0,671.0,45.66,27.83,10.1,0.9679,
319660,피에스케이,특수 목적용 기계 제조업,165000,5208215177200,1566.0,472.0,19.04,53.01,9.31,0.2391,
069960,현대백화점,종합 소매업,194700,3845023809600,9501.0,988.0,4.62,19.52,0.84,0.5075,
281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",85300,2140235254100,1561.0,348.0,,29.12,3.87,0.0657,
004170,신세계,종합 소매업,711000,6668297786000,18471.0,1978.0,1.71,88.89,1.29,0.4122,
222800,심텍,전자부품 제조업,124300,4829100705900,4224.0,137.0,-22.7,-14.35,8.08,0.3752,
095610,테스,특수 목적용 기계 제조업,166200,3413168000000,972.0,222.0,17.58,53.02,7.67,0.9522,
089970,브이엠,특수 목적용 기계 제조업,88400,2524266290500,889.0,301.0,30.38,52.36,12.97,0.1846,
001820,삼화콘덴서,전자부품 제조업,171500,1232847000000,729.0,47.0,5.01,90.65,4.44,1.3925,
131290,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",244000,2842787253000,1507.0,420.0,18.82,38.54,6.52,0.2564,
025560,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",42100,239777998800,207.0,49.0,13.52,12.68,1.59,1.3933,
031330,에스에이엠티,기계장비 및 관련 물품 도매업,16480,1102945589010,17954.0,3273.0,53.44,3.62,1.5,1.4632,
219130,타이거일렉,전자부품 제조업,68500,414848853000,268.0,35.0,12.73,57.81,6.91,0.3342,
004710,한솔테크닉스,전자부품 제조업,13080,400607037620,3160.0,141.0,-4.67,-8.67,0.92,1.089,
007810,코리아써키트,전자부품 제조업,119100,1897025242000,4199.0,264.0,16.92,30.82,4.5,0.1457,
083450,GST,특수 목적용 기계 제조업,54500,903070000000,1159.0,202.0,19.24,16.58,2.86,0.1093,
353200,대덕전자,전자부품 제조업,156300,6295716245000,3463.0,513.0,11.18,67.57,7.27,0.1603,
036710,심텍홀딩스,회사 본부 및 경영 컨설팅 서비스업,4790,206556518140,4432.0,10.0,-193.37,-6.96,13.75,0.0151,
037460,삼지전자,통신 및 방송 장비 제조업,42850,549118265300,19044.0,3342.0,38.27,2.85,0.8,0.1258,
093370,후성,기초 화학물질 제조업,16940,1525170792600,1414.0,93.0,-1.38,-164.82,4.53,0.7381,
183300,코미코,특수 목적용 기계 제조업,105200,1600479649000,1571.0,204.0,17.76,33.4,5.68,0.0344,
417840,저스템,특수 목적용 기계 제조업,14280,276719510100,177.0,41.0,11.44,40.23,4.27,0.2564,
