Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
122640,예스티,특수 목적용 기계 제조업,38500,687985925900,275.0,31.0,0.72,723.86,4.89,0.1244,
034730,SK,기타 금융업,705000,40746519086000,367513.0,36731.0,9.29,15.62,1.05,0.4659,
402340,SK스퀘어,기타 금융업,1832000,157030479340000,86314.0,82783.0,55.09,10.11,4.35,1.4565,
025560,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",44100,212542069000,207.0,49.0,13.52,11.59,1.45,1.5874,
069960,현대백화점,종합 소매업,191600,3314526974400,9501.0,988.0,4.62,16.72,0.72,0.6357,
222800,심텍,전자부품 제조업,120500,4046104548000,4224.0,137.0,-22.7,-14.35,6.76,0.3533,
319660,피에스케이,특수 목적용 기계 제조업,159700,5894726299000,1566.0,472.0,19.04,59.17,10.4,0.325,
159010,아스플로,일반 목적용 기계 제조업,20100,176418596970,283.0,14.0,-13.21,-10.32,3.46,1.9859,
009150,삼성전기,전자부품 제조업,1990000,94114056960000,32091.0,2806.0,8.82,119.01,9.7,2.8068,
004170,신세계,종합 소매업,672000,5298746541000,18471.0,1978.0,1.71,70.64,1.05,0.4224,
000660,SK하이닉스,반도체 제조업,2555000,1363399624245000,525763.0,376103.0,61.16,18.48,8.04,0.9962,
131290,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",235500,3064015833000,1507.0,420.0,18.82,42.53,7.2,0.3634,
089970,브이엠,특수 목적용 기계 제조업,89400,3019679945500,889.0,301.0,30.38,58.94,14.6,0.3006,
023530,롯데쇼핑,종합 소매업,175000,4130158230000,35816.0,2529.0,1.07,25.25,0.27,0.0007,
095610,테스,특수 목적용 기계 제조업,157700,4210800000000,972.0,222.0,17.58,65.04,9.41,0.7339,
281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",80400,1861074134000,1561.0,348.0,,25.2,3.35,0.0444,
005930,삼성전자,통신 및 방송 장비 제조업,310000,1537571273904000,1338734.0,572328.0,19.16,21.26,3.66,0.0686,
032830,삼성생명,보험업,425000,63400000000000,147194.0,13578.0,5.44,22.08,0.7,0.2965,
028260,삼성물산,기타 전문 도매업,455000,57407323674000,104658.0,7204.0,5.41,23.74,0.93,0.0027,
219130,타이거일렉,전자부품 제조업,66800,474834608000,268.0,35.0,12.73,64.88,7.76,0.4837,
004710,한솔테크닉스,전자부품 제조업,12870,339662762120,3160.0,141.0,-4.67,-9.73,0.95,1.1748,
080220,제주반도체,반도체 제조업,110800,2538436792100,1805.0,671.0,45.66,22.41,8.14,0.9494,
093370,후성,기초 화학물질 제조업,17760,1273120767100,1414.0,93.0,-1.38,-164.82,3.71,0.848,
052710,아모텍,전자부품 제조업,24626,231170477720,610.0,6.0,3.72,38.87,1.44,0.2511,
031330,에스에이엠티,기계장비 및 관련 물품 도매업,14350,1053948006180,17954.0,3273.0,53.44,3.45,1.42,1.0047,
