Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
001740,SK네트웍스,기타 전문 도매업,14290,2015968584450,17434.0,334.0,4.75,23.05,0.95,1.1387,
023530,롯데쇼핑,종합 소매업,181900,4800601723500,35816.0,2529.0,1.07,29.35,0.31,0.2999,
170920,엘티씨,기초 화학물질 제조업,51000,545108901600,988.0,181.0,8.29,51.09,3.9,0.7143,
160980,싸이맥스,특수 목적용 기계 제조업,43450,435331083550,405.0,47.0,7.22,32.64,2.24,0.5216,
095610,테스,특수 목적용 기계 제조업,161400,4026880000000,972.0,222.0,17.58,62.2,9.0,0.8747,
126640,화신정공,자동차 신품 부품 제조업,3410,155998799500,1213.0,122.0,15.48,8.69,1.21,0.7059,
089970,브이엠,특수 목적용 기계 제조업,76600,2707579053500,889.0,301.0,30.38,56.17,13.91,0.3626,
069960,현대백화점,종합 소매업,166800,4177123454400,9501.0,988.0,4.62,21.07,0.91,0.3113,
319660,피에스케이,특수 목적용 기계 제조업,138200,5680372615400,1566.0,472.0,19.04,57.02,10.02,0.8019,
007810,코리아써키트,전자부품 제조업,120300,2290340210000,4199.0,264.0,16.92,36.7,5.36,0.7089,
025560,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",37300,306976928400,207.0,49.0,13.52,16.74,2.1,1.1505,
242040,나무기술,소프트웨어 개발 및 공급업,8410,170608881520,370.0,4.0,-3.68,-154.18,4.19,0.1979,
093370,후성,기초 화학물질 제조업,13520,2150469366500,1414.0,93.0,-1.38,-164.82,6.26,0.3332,
159010,아스플로,일반 목적용 기계 제조업,18260,296031205800,283.0,14.0,-13.21,-10.32,5.8,2.1365,
004170,신세계,종합 소매업,624000,7131111655000,18471.0,1978.0,1.71,95.06,1.38,0.2722,
000660,SK하이닉스,반도체 제조업,2215000,1888661267250000,525763.0,376103.0,61.16,25.6,11.14,0.767,
219130,타이거일렉,전자부품 제조업,63400,379488829000,268.0,35.0,12.73,51.86,6.2,0.6452,
402340,SK스퀘어,기타 금융업,1269000,223933381042000,86314.0,82783.0,55.09,14.41,6.2,0.6936,
009150,삼성전기,전자부품 제조업,1970000,163131032064000,32091.0,2806.0,8.82,206.29,16.81,3.2998,
183300,코미코,특수 목적용 기계 제조업,100200,1931259140000,1571.0,204.0,17.76,39.9,6.78,0.2558,
005930,삼성전자,통신 및 방송 장비 제조업,322000,1952657055072000,1338734.0,572328.0,19.16,27.0,4.64,0.1423,
052710,아모텍,전자부품 제조업,26049,295173429200,610.0,6.0,3.72,49.63,1.84,0.5382,
131290,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",213500,2704519390500,1507.0,420.0,18.82,37.54,6.35,0.572,
033640,네패스,반도체 제조업,33250,592621491400,1340.0,109.0,10.49,83.71,4.79,0.3977,
034730,SK,기타 금융업,594000,60467254302000,367513.0,36731.0,9.29,23.18,1.55,0.0999,
222800,심텍,전자부품 제조업,115100,5570886539700,4224.0,137.0,-22.7,-14.35,9.31,0.6071,
085910,네오티스,자동차 신품 부품 제조업,28850,309693664100,179.0,23.0,9.76,57.42,5.2,0.0504,
080220,제주반도체,반도체 제조업,100400,3578610348700,1805.0,671.0,45.66,31.6,11.47,0.7583,
008060,대덕,기타 금융업,19410,522181665620,4426.0,533.0,3.54,28.53,0.89,0.0041,
031330,에스에이엠티,기계장비 및 관련 물품 도매업,15700,1234939077450,17954.0,3273.0,53.44,4.04,1.67,1.5382,
083450,GST,특수 목적용 기계 제조업,55100,1019179000000,1159.0,202.0,19.24,18.54,3.2,0.3186,
032830,삼성생명,보험업,393000,80200000000000,147194.0,13578.0,5.44,27.93,0.89,0.1827,
440110,파두,반도체 제조업,103200,4383472362500,595.0,77.0,-90.14,-42.73,130.99,0.0805,
356860,티엘비,전자부품 제조업,100400,809225449000,758.0,107.0,21.81,30.37,5.99,0.1473,
187870,디바이스,특수 목적용 기계 제조업,22500,216603043800,311.0,123.0,18.26,7.66,1.26,0.8448,
417840,저스템,특수 목적용 기계 제조업,15200,342125939760,177.0,41.0,11.44,49.7,5.28,0.8263,
353200,대덕전자,전자부품 제조업,152600,7590439680000,3463.0,513.0,11.18,80.08,8.61,0.8892,
330860,네패스아크,"그외 기타 전문, 과학 및 기술 서비스업",40700,455074080750,299.0,50.0,4.32,62.77,2.66,0.6644,
036710,심텍홀딩스,회사 본부 및 경영 컨설팅 서비스업,4750,230593146210,4432.0,10.0,-193.37,-6.96,15.0,0.3552,
000990,DB하이텍,반도체 제조업,170300,6273361589600,3746.0,637.0,14.16,21.38,2.67,0.4511,
001820,삼화콘덴서,전자부품 제조업,118500,1569645000000,729.0,47.0,5.01,114.74,5.62,0.8391,
037460,삼지전자,통신 및 방송 장비 제조업,42300,576859752700,19044.0,3342.0,38.27,2.97,0.83,0.2212,
