Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
005430,한국공항,기타 운송관련 서비스업,90700,284338679000,1780.0,196.9,3.81,6.32,0.66,0.5096,FCF 적자
093190,빅솔론,컴퓨터 및 주변장치 제조업,8690,164492637750,375.0,55.8,2.89,7.08,0.61,0.0399,정상
079940,가비아,소프트웨어 개발 및 공급업,47000,577089412000,850.0,107.3,2.38,33.26,3.11,0.4757,정상
089860,롯데렌탈,운송장비 임대업,39350,1466899275200,7309.2,836.3,1.96,11.37,0.94,0.1569,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
417310,코람코더원리츠,부동산 임대 및 공급업,10700,443188000000,,,,,,0.0124,DART 데이터 미비
003690,코리안리,재 보험업,13770,2567756580430,17737.0,2912.5,5.65,6.41,0.68,0.0959,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
002810,삼영무역,기타 전문 도매업,22350,425663151400,1094.2,45.1,2.94,7.02,0.66,0.0415,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
383220,F&F,봉제의복 제조업,80500,2566574025000,5609.0,1534.8,9.97,5.0,1.27,0.0154,정상
078930,GS,기타 금융업,89000,9187364455500,68423.0,12585.7,4.17,7.11,0.61,0.0646,정상
001450,현대해상,보험업,38450,3350256225000,47161.0,3244.9,4.23,3.34,0.55,0.1948,FCF 적자
003650,미창석유,석유 정제품 제조업,138400,259211128000,1011.0,137.0,18.32,3.13,0.46,0.1007,DART 데이터 미비
105560,KB금융,기타 금융업,168500,62354103637200,306296.0,27275.7,3.13,11.11,1.05,0.0322,CB/BW 및 유상증자 이력
044820,코스맥스비티아이,기타 금융업,19930,221850575100,2051.9,164.1,6.07,5.2,0.76,0.0476,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
093320,케이아이엔엑스,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",129700,651968000000,425.0,88.7,3.07,30.73,3.13,0.18,정상
071200,인피니트헬스케어,소프트웨어 개발 및 공급업,7950,232010315580,321.5,94.7,6.53,5.71,1.15,0.016,정상
144960,뉴파워프라즈마,특수 목적용 기계 제조업,10010,462267961920,1485.1,135.5,3.45,27.06,1.43,0.3803,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자, CB/BW 및 유상증자 이력"
007070,GS리테일,종합 소매업,24750,2370270215250,28548.8,582.7,1.3,29.72,0.72,0.0382,FCF 적자
161890,한국콜마,기타 화학제품 제조업,95200,2518661715900,7280.4,788.9,3.53,16.04,2.69,0.0377,정상
317400,자이에스앤디,부동산 임대 및 공급업,6400,322670566400,2703.0,113.4,1.22,9.64,0.7,0.3305,CB/BW 및 유상증자 이력
