Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
000660,SK하이닉스,반도체 제조업,2382000,1888661267250000,525763.0,376103.0,61.16,25.6,11.14,0.6942,
004170,신세계,종합 소매업,767000,7131111655000,18471.0,1978.0,1.71,95.06,1.38,0.6585,
052710,아모텍,전자부품 제조업,30120,295173429200,610.0,6.0,3.72,49.63,1.84,0.7076,
126640,화신정공,자동차 신품 부품 제조업,6830,155998799500,1213.0,122.0,15.48,8.69,1.21,2.9201,
069960,현대백화점,종합 소매업,198400,4177123454400,9501.0,988.0,4.62,21.07,0.91,0.6753,
085620,미래에셋생명,보험업,32250,2838780000000,27964.0,684.0,6.52,25.89,0.95,0.2027,
033640,네패스,반도체 제조업,38950,592621491400,1340.0,109.0,10.49,83.71,4.79,0.5869,
402340,SK스퀘어,기타 금융업,1501000,223933381042000,86314.0,82783.0,55.09,14.41,6.2,0.8211,
281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",90100,2278825881100,1561.0,348.0,,30.86,4.11,0.1983,
034730,SK,기타 금융업,673000,60467254302000,367513.0,36731.0,9.29,23.18,1.55,0.3477,
159010,아스플로,일반 목적용 기계 제조업,21500,296031205800,283.0,14.0,-13.21,-10.32,5.8,2.6625,
023530,롯데쇼핑,종합 소매업,198000,4800601723500,35816.0,2529.0,1.07,29.35,0.31,0.3171,
025560,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",46200,306976928400,207.0,49.0,13.52,16.74,2.1,1.8306,
009150,삼성전기,전자부품 제조업,2048000,163131032064000,32091.0,2806.0,8.82,206.29,16.81,2.8523,
319660,피에스케이,특수 목적용 기계 제조업,162100,5680372615400,1566.0,472.0,19.04,57.02,10.02,0.5301,
089970,브이엠,특수 목적용 기계 제조업,92500,2707579053500,889.0,301.0,30.38,56.17,13.91,0.4538,
005930,삼성전자,통신 및 방송 장비 제조업,343000,1952657055072000,1338734.0,572328.0,19.16,27.0,4.64,0.0836,
330860,네패스아크,"그외 기타 전문, 과학 및 기술 서비스업",54700,455074080750,299.0,50.0,4.32,62.77,2.66,1.3069,
007810,코리아써키트,전자부품 제조업,131900,2290340210000,4199.0,264.0,16.92,36.7,5.36,0.6295,
001820,삼화콘덴서,전자부품 제조업,147900,1569645000000,729.0,47.0,5.01,114.74,5.62,0.8434,
222800,심텍,전자부품 제조업,126600,5570886539700,4224.0,137.0,-22.7,-14.35,9.31,0.5627,
028260,삼성물산,기타 전문 도매업,497000,75975511698500,104658.0,7204.0,5.41,31.42,1.23,0.1007,
095610,테스,특수 목적용 기계 제조업,169200,4026880000000,972.0,222.0,17.58,62.2,9.0,0.9158,
