Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
005430,한국공항,기타 운송관련 서비스업,90700,284338679000,1780.0,197.0,11.29,6.32,0.66,0.5096,
093190,빅솔론,컴퓨터 및 주변장치 제조업,8690,164492637750,375.0,56.0,12.17,7.08,0.61,0.0399,
079940,가비아,소프트웨어 개발 및 공급업,47000,577089412000,850.0,107.0,10.14,33.26,3.11,0.4757,
089860,롯데렌탈,운송장비 임대업,39350,1466899275200,7309.0,836.0,8.54,11.37,0.94,0.1569,
417310,코람코더원리츠,부동산 임대 및 공급업,10700,443188000000,,,,,,0.0124,
003690,코리안리,재 보험업,13770,2567756580430,17737.0,2912.0,,6.41,0.68,0.0959,
002810,삼영무역,기타 전문 도매업,22350,425663151400,1094.0,45.0,10.29,7.02,0.66,0.0415,
383220,F&F,봉제의복 제조업,80500,2566574025000,5609.0,1535.0,28.82,5.0,1.27,0.0154,
078930,GS,기타 금융업,89000,9187364455500,68423.0,12586.0,9.0,7.11,0.61,0.0646,
001450,현대해상,보험업,38450,3350256225000,47161.0,3245.0,21.87,3.34,0.55,0.1948,
003650,미창석유,석유 정제품 제조업,138400,259211128000,1011.0,137.0,18.32,3.13,0.46,0.1007,
105560,KB금융,기타 금융업,168500,62354103637200,306296.0,27276.0,10.25,11.11,1.05,0.0322,
044820,코스맥스비티아이,기타 금융업,19930,221850575100,2052.0,164.0,15.94,5.2,0.76,0.0476,
093320,케이아이엔엑스,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",129700,651968000000,425.0,89.0,10.68,30.73,3.13,0.18,
071200,인피니트헬스케어,소프트웨어 개발 및 공급업,7950,232010315580,321.0,95.0,21.48,5.71,1.15,0.016,
144960,뉴파워프라즈마,특수 목적용 기계 제조업,10010,462267961920,1485.0,135.0,5.96,27.06,1.43,0.3803,
007070,GS리테일,종합 소매업,24750,2370270215250,28549.0,583.0,2.48,29.72,0.72,0.0382,
161890,한국콜마,기타 화학제품 제조업,95200,2518661715900,7280.0,789.0,18.19,16.04,2.69,0.0377,
317400,자이에스앤디,부동산 임대 및 공급업,6400,322670566400,2703.0,113.0,7.67,9.64,0.7,0.3305,
