Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
025560,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",47250,216869272800,207.0,49.0,13.52,11.82,1.48,1.9922,
005950,이수화학,기초 화학물질 제조업,16700,297387051390,6359.0,254.0,-2.28,-81.94,2.56,0.5778,
093370,후성,기초 화학물질 제조업,19010,1760059965300,1414.0,93.0,-1.38,-164.82,5.13,1.2256,
089970,브이엠,특수 목적용 기계 제조업,97000,2665466662000,889.0,301.0,30.38,55.29,13.69,0.8672,
084370,유진테크,특수 목적용 기계 제조업,196100,3955308849200,1019.0,188.0,12.78,69.79,8.15,0.0523,
095610,테스,특수 목적용 기계 제조업,182200,3548688000000,972.0,222.0,17.58,54.81,7.93,1.1987,
159010,아스플로,일반 목적용 기계 제조업,21850,254693514900,283.0,14.0,-13.21,-10.32,4.99,2.9661,
131290,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",270500,2472229381500,1507.0,420.0,18.82,34.32,5.81,0.8047,
403870,HPSP,특수 목적용 기계 제조업,71500,4337210000000,319.0,161.0,30.51,53.45,14.62,0.0728,
252990,샘씨엔에스,전자부품 제조업,16320,715990700210,272.0,77.0,13.14,32.14,3.86,0.0145,
281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",87100,1637349264700,1561.0,348.0,,22.17,2.95,0.3316,
319660,피에스케이,특수 목적용 기계 제조업,169900,5451535574800,1566.0,472.0,19.04,54.73,9.62,0.7382,
219130,타이거일렉,전자부품 제조업,78700,366228820000,268.0,35.0,12.73,50.04,5.98,0.781,
160980,싸이맥스,특수 목적용 기계 제조업,46500,336466684400,405.0,47.0,7.22,25.23,1.73,0.6305,
402340,SK스퀘어,기타 금융업,1358000,226968423920000,86314.0,82783.0,55.09,14.61,6.29,0.8586,
170920,엘티씨,기초 화학물질 제조업,56600,432600959700,988.0,181.0,8.29,40.54,3.1,0.7525,
222800,심텍,전자부품 제조업,130100,4675498588800,4224.0,137.0,-22.7,-14.35,7.81,0.7655,
083450,GST,특수 목적용 기계 제조업,64900,869896000000,1159.0,202.0,19.24,15.83,2.73,0.5736,
004170,신세계,종합 소매업,695000,6989433940000,18471.0,1978.0,1.71,93.18,1.35,0.4337,
330860,네패스아크,"그외 기타 전문, 과학 및 기술 서비스업",50500,448982058250,299.0,50.0,4.32,61.93,2.62,1.2494,
023530,롯데쇼핑,종합 소매업,195600,4942045498500,35816.0,2529.0,1.07,30.21,0.32,0.3505,
007810,코리아써키트,전자부품 제조업,134400,2187214944000,4199.0,264.0,16.92,35.05,5.12,0.9974,
085620,미래에셋생명,보험업,28300,2798226000000,27964.0,684.0,6.52,25.52,0.94,0.0914,
069960,현대백화점,종합 소매업,177300,4323764856000,9501.0,988.0,4.62,21.81,0.94,0.5015,
053610,프로텍,특수 목적용 기계 제조업,89300,669600000000,624.0,154.0,18.29,13.4,1.85,0.0513,
417840,저스템,특수 목적용 기계 제조업,17500,307364480640,177.0,41.0,11.44,44.65,4.74,1.012,
131970,두산테스나,"그외 기타 전문, 과학 및 기술 서비스업",175000,2236161436600,768.0,55.0,6.11,84.89,5.03,0.8461,
000660,SK하이닉스,반도체 제조업,2150000,1905053421645000,525763.0,376103.0,61.16,25.82,11.24,0.6496,
001740,SK네트웍스,기타 전문 도매업,13000,1947766662190,17434.0,334.0,4.75,22.27,0.92,0.9232,
052710,아모텍,전자부품 제조업,26686,299557193000,610.0,6.0,3.72,50.37,1.87,0.5525,
183300,코미코,특수 목적용 기계 제조업,124900,1816205404000,1571.0,204.0,17.76,37.52,6.38,0.6417,
005930,삼성전자,통신 및 방송 장비 제조업,322500,1984811587416000,1338734.0,572328.0,19.16,27.44,4.72,0.1513,
008060,대덕,기타 금융업,20500,506850987600,4426.0,533.0,3.54,27.69,0.87,0.024,
034730,SK,기타 금융업,593000,59089702945000,367513.0,36731.0,9.29,22.65,1.52,0.2365,
353200,대덕전자,전자부품 제조업,165200,6582334410000,3463.0,513.0,11.18,69.45,7.47,0.9079,
