Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
010950,S-Oil,석유 정제품 제조업,144900,13791392020000,89427.0,12311.0,10.35,15.16,1.49,0.0712,
071200,인피니트헬스케어,소프트웨어 개발 및 공급업,9230,229570669780,321.0,95.0,21.48,5.65,1.14,0.2013,
131290,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",282500,2217816514500,1507.0,420.0,18.82,30.78,5.21,0.5637,
161390,한국타이어앤테크놀로지,고무제품 제조업,73600,8386342171300,53139.0,5070.0,9.35,7.51,0.65,0.0729,
000810,삼성화재,보험업,701000,28440440301000,66763.0,8611.0,,15.33,1.12,0.2963,
219130,타이거일렉,전자부품 제조업,78400,461574599000,268.0,35.0,12.73,63.07,7.54,0.8696,
003650,미창석유,석유 정제품 제조업,143100,250512768000,1011.0,137.0,18.32,3.03,0.44,0.0215,
005430,한국공항,기타 운송관련 서비스업,85700,290671389000,1780.0,197.0,11.29,6.46,0.67,0.2983,
170920,엘티씨,기초 화학물질 제조업,55000,407247057300,988.0,181.0,8.29,38.17,2.91,0.4186,
093320,케이아이엔엑스,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",133400,685640000000,425.0,89.0,10.68,32.31,3.29,0.0164,
001450,현대해상,보험업,38300,3128610775000,47161.0,3245.0,21.87,3.12,0.51,0.0958,
319660,피에스케이,특수 목적용 기계 제조업,195400,3699049377800,1566.0,472.0,19.04,37.13,6.52,1.1428,
383220,F&F,봉제의복 제조업,79000,2489959875000,5609.0,1535.0,28.82,4.85,1.23,0.0167,
161890,한국콜마,기타 화학제품 제조업,107600,2414799377100,7280.0,789.0,18.19,15.38,2.58,0.0755,
089970,브이엠,특수 목적용 기계 제조업,108300,1795485373000,889.0,301.0,30.38,35.05,8.68,0.8014,
222040,코스맥스엔비티,기타 식품 제조업,7830,160279560000,933.0,103.0,-6.22,-21.38,2.62,0.5915,
095610,테스,특수 목적용 기계 제조업,194300,2632960000000,972.0,222.0,17.58,40.67,5.88,1.0438,
252990,샘씨엔에스,전자부품 제조업,14570,800897923700,272.0,77.0,13.14,35.95,4.31,0.0214,
041830,인바디,의료용 기기 제조업,54200,764366009400,684.0,130.0,13.29,19.12,2.3,0.6763,
019210,와이지-원,기타 금속 가공제품 제조업,23100,702589521920,2078.0,388.0,10.85,14.99,1.52,0.449,
031980,피에스케이홀딩스,특수 목적용 기계 제조업,143400,2255426517000,280.0,92.0,20.41,23.46,4.42,0.0419,
281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",100800,1399765332700,1561.0,348.0,,18.95,2.52,0.6854,
144960,뉴파워프라즈마,특수 목적용 기계 제조업,9350,458335625760,1485.0,135.0,5.96,26.83,1.42,0.3153,
160980,싸이맥스,특수 목적용 기계 제조업,37300,349575776000,405.0,47.0,7.22,26.21,1.8,0.0813,
005950,이수화학,기초 화학물질 제조업,12930,348397739250,6359.0,254.0,-2.28,-81.94,2.99,0.2568,
069960,현대백화점,종합 소매업,157400,2374296811200,9501.0,988.0,4.62,11.98,0.51,0.5809,
