Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
010950,S-Oil,석유 정제품 제조업,146700,16572186982400,89427.0,12311.0,10.35,18.15,1.78,0.1917,
079940,가비아,소프트웨어 개발 및 공급업,44050,591181130200,850.0,107.0,10.14,34.07,3.19,0.3992,
078930,GS,기타 금융업,83200,7812511129500,68423.0,12586.0,9.0,5.98,0.52,0.0978,
086790,하나금융지주,기타 금융업,133400,36051922087200,290048.0,16536.0,9.2,9.19,0.79,0.0132,
219130,타이거일렉,전자부품 제조업,79500,519666067000,268.0,35.0,12.73,68.59,8.2,0.916,
415640,KB발해인프라,신탁업 및 집합투자업,10750,1325942829360,,,,,,0.0053,
003650,미창석유,석유 정제품 제조업,142500,247207391200,1011.0,137.0,18.32,3.0,0.44,0.1027,
252990,샘씨엔에스,전자부품 제조업,15500,927355490600,272.0,77.0,13.14,41.89,5.03,0.0896,
071200,인피니트헬스케어,소프트웨어 개발 및 공급업,8610,210297467960,321.0,95.0,21.48,5.17,1.04,0.2266,
003690,코리안리,재 보험업,13510,2366294605090,17737.0,2912.0,,5.96,0.63,0.0129,
093320,케이아이엔엑스,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",130600,642208000000,425.0,89.0,10.68,30.04,3.06,0.0716,
161390,한국타이어앤테크놀로지,고무제품 제조업,70100,8646479816200,53139.0,5070.0,9.35,7.78,0.67,0.1081,
005430,한국공항,기타 운송관련 서비스업,82400,252675129000,1780.0,197.0,11.29,5.8,0.6,0.3467,
222040,코스맥스엔비티,기타 식품 제조업,7920,162961200000,933.0,103.0,-6.22,-21.38,2.67,0.4974,
131290,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",258500,2837256538500,1507.0,420.0,18.82,39.69,6.71,0.5777,
170920,엘티씨,기초 화학물질 제조업,51600,552503789800,988.0,181.0,8.29,51.09,3.9,0.4802,
001450,현대해상,보험업,36700,3103036300000,47161.0,3245.0,21.87,3.12,0.51,0.1392,
007070,GS리테일,종합 소매업,25850,2144530194750,28549.0,583.0,2.48,27.1,0.66,0.0213,
052330,코텍,영상 및 음향기기 제조업,12050,209941981980,1168.0,154.0,9.59,6.01,0.41,0.0204,
161890,한국콜마,기타 화학제품 제조업,99500,2358147192300,7280.0,789.0,18.19,14.96,2.51,0.0696,
483650,달바글로벌,기타 화학제품 제조업,217000,2709172305000,1712.0,451.0,,29.23,11.63,0.0083,
041830,인바디,의료용 기기 제조업,50900,683480717400,684.0,130.0,13.29,17.17,2.07,0.6427,
319660,피에스케이,특수 목적용 기계 제조업,170800,4996758165000,1566.0,472.0,19.04,49.67,8.73,1.0064,
144960,뉴파워프라즈마,특수 목적용 기계 제조업,9320,402845993280,1485.0,135.0,5.96,23.84,1.26,0.3732,
019210,와이지-원,기타 금속 가공제품 제조업,21300,786647347200,2078.0,388.0,10.85,16.9,1.71,0.4683,
281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",93400,1872953330600,1561.0,348.0,,25.04,3.33,0.6089,
095610,테스,특수 목적용 기계 제조업,170800,3279584000000,972.0,222.0,17.58,51.08,7.39,0.8174,
089970,브이엠,특수 목적용 기계 제조업,93000,2422062380000,889.0,301.0,30.38,47.79,11.84,0.6169,
