Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
025560,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",47250,239777998800,207.0,48.9,4.6,12.68,1.59,1.9922,CB/BW 및 유상증자 이력
005950,이수화학,기초 화학물질 제조업,16700,377847208530,6358.6,254.3,5.32,-81.94,3.19,0.5778,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자, CB/BW 및 유상증자 이력"
093370,후성,기초 화학물질 제조업,19010,1525170792600,1414.5,92.6,-1.77,-164.82,4.53,1.2256,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
089970,브이엠,특수 목적용 기계 제조업,97000,2524266290500,888.9,301.4,12.54,52.36,12.97,0.8672,CB/BW 및 유상증자 이력
084370,유진테크,특수 목적용 기계 제조업,196100,3927809598800,1019.0,188.3,4.46,69.39,8.1,0.0523,정상
095610,테스,특수 목적용 기계 제조업,182200,3413168000000,972.4,222.0,5.99,53.02,7.67,1.1987,CB/BW 및 유상증자 이력
159010,아스플로,일반 목적용 기계 제조업,21850,255360251850,283.0,13.8,2.42,-10.32,4.98,2.9661,정상
131290,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",270500,2842787253000,1506.7,419.9,7.74,38.54,6.52,0.8047,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자, CB/BW 및 유상증자 이력"
403870,HPSP,특수 목적용 기계 제조업,71500,3942170000000,319.0,161.0,30.51,49.19,13.46,0.0728,DART 데이터 미비
252990,샘씨엔에스,전자부품 제조업,16320,728034278010,272.0,77.0,13.14,32.97,3.96,0.0145,DART 데이터 미비
281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",87100,2140235254100,1561.0,348.1,5.71,29.12,3.87,0.3316,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
319660,피에스케이,특수 목적용 기계 제조업,169900,5208215177200,1565.9,471.8,7.24,53.01,9.31,0.7382,정상
219130,타이거일렉,전자부품 제조업,78700,414848853000,268.0,35.0,12.73,57.81,6.91,0.781,DART 데이터 미비
160980,싸이맥스,특수 목적용 기계 제조업,46500,416759870450,405.2,47.3,2.04,31.57,2.17,0.6305,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자, CB/BW 및 유상증자 이력"
402340,SK스퀘어,기타 금융업,1358000,207042707634000,3003.5,82782.9,55.09,13.49,5.81,0.8586,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
170920,엘티씨,기초 화학물질 제조업,56600,571519216600,988.4,181.0,7.13,53.56,4.09,0.7525,CB/BW 및 유상증자 이력
222800,심텍,전자부품 제조업,130100,4829100705900,4224.0,137.1,2.42,-14.35,8.08,0.7655,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자, CB/BW 및 유상증자 이력"
083450,GST,특수 목적용 기계 제조업,64900,903070000000,1158.9,201.9,5.54,16.58,2.86,0.5736,정상
004170,신세계,종합 소매업,695000,6668297786000,18471.4,1978.2,2.14,88.89,1.29,0.4337,정상
330860,네패스아크,"그외 기타 전문, 과학 및 기술 서비스업",50500,407556305250,299.0,50.0,4.32,56.89,2.41,1.2494,DART 데이터 미비
023530,롯데쇼핑,종합 소매업,195600,4738366462500,35816.0,2528.8,0.84,28.93,0.31,0.3505,정상
007810,코리아써키트,전자부품 제조업,134400,1897025242000,4199.0,264.4,3.56,30.82,4.5,0.9974,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
085620,미래에셋생명,보험업,28300,2804985000000,27964.0,683.9,2.21,25.28,0.93,0.0914,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
069960,현대백화점,종합 소매업,177300,3845023809600,9500.6,987.8,1.03,19.52,0.84,0.5015,FCF 적자
053610,프로텍,특수 목적용 기계 제조업,89300,638100000000,624.1,154.2,5.1,12.68,1.75,0.0513,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자, CB/BW 및 유상증자 이력"
417840,저스템,특수 목적용 기계 제조업,17500,276719510100,177.0,40.7,7.18,40.23,4.27,1.012,"FCF 적자, CB/BW 및 유상증자 이력"
131970,두산테스나,"그외 기타 전문, 과학 및 기술 서비스업",175000,2040956332800,768.0,55.0,6.11,78.87,4.67,0.8461,DART 데이터 미비
000660,SK하이닉스,반도체 제조업,2150000,1706209461810000,525762.9,376102.8,24.54,23.43,10.2,0.6496,정상
001740,SK네트웍스,기타 전문 도매업,13000,1895612251050,17434.4,333.5,2.0,21.79,0.9,0.9232,정상
052710,아모텍,전자부품 제조업,26686,306863466000,609.8,5.7,0.33,51.35,1.9,0.5525,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자, CB/BW 및 유상증자 이력"
183300,코미코,특수 목적용 기계 제조업,124900,1600479649000,1570.6,204.5,4.5,33.4,5.68,0.6417,"FCF 적자, CB/BW 및 유상증자 이력"
005930,삼성전자,통신 및 방송 장비 제조업,322500,1809423229176000,1338734.4,572328.0,9.7,25.02,4.3,0.1513,정상
008060,대덕,기타 금융업,20500,494336148400,4426.0,532.6,3.55,27.35,0.85,0.024,FCF 적자
034730,SK,기타 금융업,593000,49809356961000,367512.6,36731.2,9.29,19.18,1.28,0.2365,FCF 적자
353200,대덕전자,전자부품 제조업,165200,6295716245000,3463.1,513.0,4.95,67.57,7.27,0.9079,FCF 적자
144960,뉴파워프라즈마,특수 목적용 기계 제조업,10050,342113245920,1485.1,135.5,3.45,21.64,1.15,0.2273,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자, CB/BW 및 유상증자 이력"
080220,제주반도체,반도체 제조업,102500,3123964953100,1805.0,671.1,25.58,27.83,10.1,0.7824,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자, CB/BW 및 유상증자 이력"
000150,두산,전자부품 제조업,1896000,22914276525000,50602.7,3408.3,0.76,334.34,11.61,0.1849,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
033640,네패스,반도체 제조업,32650,504996523800,1339.6,108.7,0.47,72.15,4.13,0.3927,"FCF 적자, CB/BW 및 유상증자 이력"
