Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
019210,와이지-원,기타 금속 가공제품 제조업,26700,786647347200,2078.0,388.0,10.85,16.9,1.71,0.5336,
041830,인바디,의료용 기기 제조업,58200,683480717400,684.0,130.0,13.29,17.17,2.07,0.552,
000500,가온전선,절연선 및 케이블 제조업,283000,2875193387000,7636.0,278.0,11.96,93.0,10.35,3.4703,
004170,신세계,종합 소매업,690000,4949274844000,18471.0,1978.0,1.71,66.86,0.99,0.6465,
131290,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",244500,2837256538500,1507.0,420.0,18.82,39.69,6.71,0.6466,
005930,삼성전자,통신 및 방송 장비 제조업,318000,1420645701744000,1338734.0,572328.0,19.16,19.72,3.39,0.0462,
069960,현대백화점,종합 소매업,176500,2952236452800,9501.0,988.0,4.62,14.84,0.64,0.7907,
170920,엘티씨,기초 화학물질 제조업,49150,552503789800,988.0,181.0,8.29,51.09,3.9,0.2184,
023530,롯데쇼핑,종합 소매업,172900,3561554254500,35816.0,2529.0,1.07,21.88,0.23,0.0888,
002990,금호건설,건물 건설업,12350,393837925180,4534.0,121.0,31.92,5.5,1.65,1.0197,
281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",98800,1872953330600,1561.0,348.0,,25.04,3.33,0.681,
028260,삼성물산,기타 전문 도매업,449500,51082788015000,104658.0,7204.0,5.41,21.29,0.83,0.0684,
222040,코스맥스엔비티,기타 식품 제조업,7280,162961200000,933.0,103.0,-6.22,-21.38,2.67,0.2921,
089970,브이엠,특수 목적용 기계 제조업,97300,2422062380000,889.0,301.0,30.38,47.79,11.84,0.9006,
319660,피에스케이,특수 목적용 기계 제조업,170800,4996758165000,1566.0,472.0,19.04,49.67,8.73,0.6261,
009150,삼성전기,전자부품 제조업,1828000,95832011968000,32091.0,2806.0,8.82,120.43,9.81,2.4279,
000660,SK하이닉스,반도체 제조업,2343000,1267897507335000,525763.0,376103.0,61.16,17.04,7.61,0.9857,
005950,이수화학,기초 화학물질 제조업,13300,320525920110,6359.0,254.0,-2.28,-81.94,2.75,0.133,
219130,타이거일렉,전자부품 제조업,62500,519666067000,268.0,35.0,12.73,68.59,8.2,0.5287,
032830,삼성생명,보험업,393500,59700000000000,147194.0,13578.0,5.44,21.0,0.67,0.2004,
159010,아스플로,일반 목적용 기계 제조업,17920,205888370160,283.0,14.0,-13.21,-10.32,4.04,1.5444,
034730,SK,기타 금융업,667000,41834059631000,367513.0,36731.0,9.29,16.09,1.08,0.5623,
122640,예스티,특수 목적용 기계 제조업,30250,550820757000,275.0,31.0,0.72,585.23,3.95,0.0059,
402340,SK스퀘어,기타 금융업,1495000,156898520954000,86314.0,82783.0,55.09,9.99,4.3,1.4239,
144960,뉴파워프라즈마,특수 목적용 기계 제조업,8800,402845993280,1485.0,135.0,5.96,23.84,1.26,0.1568,
222800,심텍,전자부품 제조업,118500,3720168348300,4224.0,137.0,-22.7,-14.35,6.23,0.4745,
095610,테스,특수 목적용 기계 제조업,160400,3279584000000,972.0,222.0,17.58,51.08,7.39,0.9984,
