Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
319660,피에스케이,특수 목적용 기계 제조업,188200,5486295631600,1565.9,471.8,7.24,55.07,9.68,0.6064,정상
089970,브이엠,특수 목적용 기계 제조업,107600,2561424283000,888.9,301.4,12.54,53.13,13.16,0.8561,CB/BW 및 유상증자 이력
095610,테스,특수 목적용 기계 제조업,183300,3440272000000,972.4,222.0,5.99,53.14,7.69,1.4925,CB/BW 및 유상증자 이력
069960,현대백화점,종합 소매업,200500,3603496795200,9500.6,987.8,1.03,18.18,0.78,0.7665,FCF 적자
004170,신세계,종합 소매업,740000,5941018849000,18471.4,1978.2,2.14,79.2,1.15,0.6488,정상
034730,SK,기타 금융업,815000,47634275871000,367512.6,36731.2,9.29,18.26,1.22,0.7655,FCF 적자
005930,삼성전자,통신 및 방송 장비 제조업,339500,1666189403280000,1338734.4,572328.0,9.7,23.04,3.96,0.1796,정상
222800,심텍,전자부품 제조업,124800,4596824333700,4224.0,137.1,2.42,-14.35,7.68,0.6772,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자, CB/BW 및 유상증자 이력"
028260,삼성물산,기타 전문 도매업,494500,63488607961500,104658.2,7203.6,1.55,26.25,1.03,0.1595,정상
000660,SK하이닉스,반도체 제조업,2673000,1553691155700000,525762.9,376102.8,24.54,21.06,9.17,1.3158,정상
025560,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",42600,212542069000,207.0,48.9,4.6,11.59,1.45,1.5258,CB/BW 및 유상증자 이력
009150,삼성전기,전자부품 제조업,1993000,118314814464000,32091.1,2805.7,2.5,149.62,12.19,2.8996,정상
402340,SK스퀘어,기타 금융업,1720000,185929365874000,3003.5,82782.9,55.09,11.97,5.15,1.6265,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
032830,삼성생명,보험업,432500,68100000000000,147194.0,13578.1,1.49,23.72,0.75,0.2243,정상
159010,아스플로,일반 목적용 기계 제조업,19100,202154643240,283.0,13.8,2.42,-10.32,3.96,1.9699,정상
131290,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",223500,2981055115500,1506.7,419.9,7.74,41.38,7.0,0.2495,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자, CB/BW 및 유상증자 이력"
