Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
002990,금호건설,건물 건설업,11190,416939109060,4534.0,121.0,31.92,5.67,1.7,0.6112,
025560,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",60300,306976928400,207.0,49.0,13.52,16.74,2.1,2.8101,
089970,브이엠,특수 목적용 기계 제조업,109300,2707579053500,889.0,301.0,30.38,56.17,13.91,0.9377,
041830,인바디,의료용 기기 제조업,57800,779194979600,684.0,130.0,13.29,19.49,2.35,0.2728,
319660,피에스케이,특수 목적용 기계 제조업,196100,5680372615400,1566.0,472.0,19.04,57.02,10.02,0.5832,
222800,심텍,전자부품 제조업,148700,5570886539700,4224.0,137.0,-22.7,-14.35,9.31,1.1245,
281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",115100,2278825881100,1561.0,348.0,,30.86,4.11,0.7392,
095610,테스,특수 목적용 기계 제조업,208000,4026880000000,972.0,222.0,17.58,62.2,9.0,1.7066,
004170,신세계,종합 소매업,755000,7131111655000,18471.0,1978.0,1.71,95.06,1.38,0.699,
159010,아스플로,일반 목적용 기계 제조업,22200,296031205800,283.0,14.0,-13.21,-10.32,5.8,2.3207,
034730,SK,기타 금융업,834000,60467254302000,367513.0,36731.0,9.29,23.18,1.55,0.9116,
019210,와이지-원,기타 금속 가공제품 제조업,21800,810823270400,2078.0,388.0,10.85,17.3,1.76,0.0368,
009150,삼성전기,전자부품 제조업,2184000,163131032064000,32091.0,2806.0,8.82,206.29,16.81,3.2269,
069960,현대백화점,종합 소매업,193700,4177123454400,9501.0,988.0,4.62,21.07,0.91,0.6902,
005930,삼성전자,통신 및 방송 장비 제조업,334000,1952657055072000,1338734.0,572328.0,19.16,27.0,4.64,0.0751,
000660,SK하이닉스,반도체 제조업,2650000,1888661267250000,525763.0,376103.0,61.16,25.6,11.14,1.281,
131290,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",244500,2704519390500,1507.0,420.0,18.82,37.54,6.35,0.3716,
093370,후성,기초 화학물질 제조업,20050,2150469366500,1414.0,93.0,-1.38,-164.82,6.26,1.023,
028260,삼성물산,기타 전문 도매업,468500,75975511698500,104658.0,7204.0,5.41,31.42,1.23,0.0296,
122640,예스티,특수 목적용 기계 제조업,34800,751188206400,275.0,31.0,0.72,790.91,5.34,0.0194,
402340,SK스퀘어,기타 금융업,1697000,223933381042000,86314.0,82783.0,55.09,14.41,6.2,1.7007,
083450,GST,특수 목적용 기계 제조업,55300,1019179000000,1159.0,202.0,19.24,18.54,3.2,0.3429,
032830,삼성생명,보험업,401000,80200000000000,147194.0,13578.0,5.44,27.93,0.89,0.08,
353200,대덕전자,전자부품 제조업,153600,7590439680000,3463.0,513.0,11.18,80.08,8.61,0.059,
001820,삼화콘덴서,전자부품 제조업,151000,1569645000000,729.0,47.0,5.01,114.74,5.62,0.926,
417840,저스템,특수 목적용 기계 제조업,14960,342125939760,177.0,41.0,11.44,49.7,5.28,0.553,
080220,제주반도체,반도체 제조업,103900,3578610348700,1805.0,671.0,45.66,31.6,11.47,0.9708,
219130,타이거일렉,전자부품 제조업,60100,379488829000,268.0,35.0,12.73,51.86,6.2,0.3647,
