Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
001540,안국약품,의약품 제조업,12910,168377642200,989.0,160.2,7.26,10.35,0.86,0.8068,정상
055550,신한지주,기타 금융업,110000,51639526290000,148145.0,21544.5,2.68,10.49,0.88,0.3306,CB/BW 및 유상증자 이력
044820,코스맥스비티아이,기타 금융업,23100,221850575100,2051.9,164.1,6.07,5.2,0.76,0.3395,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
089860,롯데렌탈,운송장비 임대업,40400,1466899275200,7309.2,836.3,1.96,11.37,0.94,0.4458,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
078930,GS,기타 금융업,98900,9187364455500,68423.0,12585.7,4.17,7.11,0.61,0.491,정상
041830,인바디,의료용 기기 제조업,70800,954446445600,684.4,130.2,4.93,23.88,2.87,0.7877,정상
453340,현대그린푸드,종합 소매업,19550,634819525850,6215.0,463.9,4.81,6.59,0.84,0.259,정상
417310,코람코더원리츠,부동산 임대 및 공급업,10970,443188000000,,,,,,0.2846,DART 데이터 미비
317400,자이에스앤디,부동산 임대 및 공급업,8320,322670566400,2703.0,113.4,1.22,9.64,0.7,1.1507,CB/BW 및 유상증자 이력
033780,KT&G,담배 제조업,188800,19599414092800,17036.0,3645.4,4.05,18.59,2.11,0.2299,정상
003650,미창석유,석유 정제품 제조업,149000,259211128000,1011.0,137.0,18.32,3.13,0.46,0.4347,DART 데이터 미비
340570,티앤엘,의료용품 및 기타 의약 관련제품 제조업,33100,269036800000,450.7,182.7,7.99,13.76,2.57,0.3822,정상
003690,코리안리,재 보험업,14530,2567756580430,17737.0,2912.5,5.65,6.41,0.68,0.4203,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
086790,하나금융지주,기타 금융업,134700,36957335655600,290048.0,16536.0,2.65,9.28,0.8,0.2873,CB/BW 및 유상증자 이력
