Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
069960,현대백화점,종합 소매업,146500,4323764856000,9501.0,988.0,4.62,21.81,0.94,0.0547,
095610,테스,특수 목적용 기계 제조업,139200,3548688000000,972.0,222.0,17.58,54.81,7.93,0.3782,
319660,피에스케이,특수 목적용 기계 제조업,126500,5451535574800,1566.0,472.0,19.04,54.73,9.62,0.3988,
183300,코미코,특수 목적용 기계 제조업,108600,1816205404000,1571.0,204.0,17.76,37.52,6.38,0.5233,
004170,신세계,종합 소매업,650000,6989433940000,18471.0,1978.0,1.71,93.18,1.35,0.4017,
023530,롯데쇼핑,종합 소매업,173000,4942045498500,35816.0,2529.0,1.07,30.21,0.32,0.2055,
089970,브이엠,특수 목적용 기계 제조업,68000,2665466662000,889.0,301.0,30.38,55.29,13.69,0.0293,
242040,나무기술,소프트웨어 개발 및 공급업,8570,158842751760,370.0,4.0,-3.68,-154.18,3.9,0.1881,
007810,코리아써키트,전자부품 제조업,117700,2187214944000,4199.0,264.0,16.92,35.05,5.12,0.7419,
170920,엘티씨,기초 화학물질 제조업,46500,432600959700,988.0,181.0,8.29,40.54,3.1,0.6629,
402340,SK스퀘어,기타 금융업,1258000,226968423920000,86314.0,82783.0,55.09,14.61,6.29,0.7966,
034730,SK,기타 금융업,625000,59089702945000,367513.0,36731.0,9.29,22.65,1.52,0.2248,
005930,삼성전자,통신 및 방송 장비 제조업,329000,1984811587416000,1338734.0,572328.0,19.16,27.44,4.72,0.2213,
160980,싸이맥스,특수 목적용 기계 제조업,36000,336466684400,405.0,47.0,7.22,25.23,1.73,0.1251,
033640,네패스,반도체 제조업,34600,574174129800,1340.0,109.0,10.49,81.11,4.64,0.5501,
012330,현대모비스,자동차 신품 부품 제조업,697000,44141401629500,155605.0,8026.0,7.21,12.71,0.86,0.0292,
085910,네오티스,자동차 신품 부품 제조업,30400,272171759140,179.0,23.0,9.76,50.46,4.57,0.1465,
307950,현대오토에버,소프트웨어 개발 및 공급업,836000,13903958874000,9357.0,212.0,10.32,76.9,7.64,0.505,
000660,SK하이닉스,반도체 제조업,2070000,1905053421645000,525763.0,376103.0,61.16,25.82,11.24,0.8011,
028260,삼성물산,기타 전문 도매업,460500,80191868804500,104658.0,7204.0,5.41,33.16,1.3,0.0275,
032830,삼성생명,보험업,412500,86500000000000,147194.0,13578.0,5.44,30.13,0.96,0.3824,
440110,파두,반도체 제조업,109800,4158036641000,595.0,77.0,-90.14,-42.73,124.25,0.0353,
008060,대덕,기타 금융업,19710,506850987600,4426.0,533.0,3.54,27.69,0.87,0.048,
356860,티엘비,전자부품 제조업,106700,753179458000,758.0,107.0,21.81,28.27,5.58,0.3275,
031330,에스에이엠티,기계장비 및 관련 물품 도매업,15940,1199940804000,17954.0,3273.0,53.44,3.92,1.62,1.8016,
131290,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",206000,2472229381500,1507.0,420.0,18.82,34.32,5.81,0.4379,
001740,SK네트웍스,기타 전문 도매업,10900,1947766662190,17434.0,334.0,4.75,22.27,0.92,0.5007,
