Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
000660,SK하이닉스,반도체 제조업,2764000,1905053421645000,525762.9,376102.8,24.54,25.82,11.24,1.1493,정상
019210,와이지-원,기타 금속 가공제품 제조업,22600,656097361920,2078.0,388.4,5.52,14.0,1.42,0.1335,"[위험 1-2] FCF 적자, [위험 3-1] 자본 조달 방식 악화"
009150,삼성전기,전자부품 제조업,2270000,148864536128000,32091.1,2805.7,2.5,188.25,15.34,3.4968,정상
034730,SK,기타 금융업,724000,59089702945000,367512.6,36731.2,9.29,22.65,1.52,0.3875,[위험 1-2] FCF 적자
032830,삼성생명,보험업,497000,86500000000000,147194.0,13578.1,1.49,30.13,0.96,0.4719,정상
052710,아모텍,전자부품 제조업,31984,299557193000,609.8,5.7,0.33,50.37,1.87,0.71,"[위험 1-1] 영업이익 흑자 대 영업현금 적자, [위험 1-2] FCF 적자, [위험 3-1] 자본 조달 방식 악화"
402340,SK스퀘어,기타 금융업,1780000,226968423920000,3003.5,82782.9,55.09,14.61,6.29,1.3825,"[위험 1-1] 영업이익 흑자 대 영업현금 적자, [위험 1-2] FCF 적자"
085620,미래에셋생명,보험업,34550,2798226000000,27964.0,683.9,2.21,25.52,0.94,0.368,"[위험 1-1] 영업이익 흑자 대 영업현금 적자, [위험 1-2] FCF 적자"
159010,아스플로,일반 목적용 기계 제조업,22300,254693514900,283.0,13.8,2.42,-10.32,4.99,2.1976,정상
005930,삼성전자,통신 및 방송 장비 제조업,354000,1984811587416000,1338734.4,572328.0,9.7,27.44,4.72,0.087,정상
080220,제주반도체,반도체 제조업,114300,3416729033600,1805.0,671.1,25.58,30.17,10.95,0.9679,"[위험 1-1] 영업이익 흑자 대 영업현금 적자, [위험 1-2] FCF 적자, [위험 3-1] 자본 조달 방식 악화"
319660,피에스케이,특수 목적용 기계 제조업,165000,5451535574800,1565.9,471.8,7.24,54.73,9.62,0.2391,정상
069960,현대백화점,종합 소매업,194700,4323764856000,9500.6,987.8,1.03,21.81,0.94,0.5075,[위험 1-2] FCF 적자
281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",85300,1637349264700,1561.0,348.1,5.71,22.17,2.95,0.0657,"[위험 1-1] 영업이익 흑자 대 영업현금 적자, [위험 1-2] FCF 적자"
004170,신세계,종합 소매업,711000,6989433940000,18471.4,1978.2,2.14,93.18,1.35,0.4122,정상
222800,심텍,전자부품 제조업,124300,4675498588800,4224.0,137.1,2.42,-14.35,7.81,0.3752,"[위험 1-1] 영업이익 흑자 대 영업현금 적자, [위험 1-2] FCF 적자, [위험 3-1] 자본 조달 방식 악화"
095610,테스,특수 목적용 기계 제조업,166200,3548688000000,972.4,222.0,5.99,54.81,7.93,0.9522,[위험 3-1] 자본 조달 방식 악화
089970,브이엠,특수 목적용 기계 제조업,88400,2665466662000,888.9,301.4,12.54,55.29,13.69,0.1846,[위험 3-1] 자본 조달 방식 악화
001820,삼화콘덴서,전자부품 제조업,171500,1357587000000,729.0,47.0,1.87,99.24,4.86,1.3925,[위험 1-2] FCF 적자
131290,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",244000,2472229381500,1506.7,419.9,7.74,34.32,5.81,0.2564,"[위험 1-1] 영업이익 흑자 대 영업현금 적자, [위험 1-2] FCF 적자, [위험 3-1] 자본 조달 방식 악화"
025560,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",42100,216869272800,207.0,48.9,4.6,11.82,1.48,1.3933,[위험 3-1] 자본 조달 방식 악화
031330,에스에이엠티,기계장비 및 관련 물품 도매업,16480,1199940804000,17953.8,3273.0,33.5,3.92,1.62,1.4632,"[위험 1-1] 영업이익 흑자 대 영업현금 적자, [위험 1-2] FCF 적자"
219130,타이거일렉,전자부품 제조업,68500,366228820000,268.0,35.0,12.73,50.04,5.98,0.3342,DART 데이터 미비
004710,한솔테크닉스,전자부품 제조업,13080,418890320270,3160.0,141.1,2.33,-8.67,0.95,1.089,"[위험 1-1] 영업이익 흑자 대 영업현금 적자, [위험 1-2] FCF 적자, [위험 3-1] 자본 조달 방식 악화"
007810,코리아써키트,전자부품 제조업,119100,2187214944000,4199.0,264.4,3.56,35.05,5.12,0.1457,"[위험 1-1] 영업이익 흑자 대 영업현금 적자, [위험 1-2] FCF 적자"
083450,GST,특수 목적용 기계 제조업,54500,869896000000,1158.9,201.9,5.54,15.83,2.73,0.1093,정상
353200,대덕전자,전자부품 제조업,156300,6582334410000,3463.1,513.0,4.95,69.45,7.47,0.1603,[위험 1-2] FCF 적자
036710,심텍홀딩스,회사 본부 및 경영 컨설팅 서비스업,4790,201537881510,4432.0,9.6,0.05,-6.96,13.11,0.0151,"[위험 1-1] 영업이익 흑자 대 영업현금 적자, [위험 1-2] FCF 적자, [위험 3-1] 자본 조달 방식 악화"
037460,삼지전자,통신 및 방송 장비 제조업,42850,538511226000,19044.0,3342.1,25.42,2.77,0.78,0.1258,"[위험 1-1] 영업이익 흑자 대 영업현금 적자, [위험 1-2] FCF 적자, [위험 3-1] 자본 조달 방식 악화"
093370,후성,기초 화학물질 제조업,16940,1760059965300,1414.5,92.6,-1.77,-164.82,5.13,0.7381,"[위험 1-1] 영업이익 흑자 대 영업현금 적자, [위험 1-2] FCF 적자"
183300,코미코,특수 목적용 기계 제조업,105200,1816205404000,1570.6,204.5,4.5,37.52,6.38,0.0344,"[위험 1-2] FCF 적자, [위험 3-1] 자본 조달 방식 악화"
417840,저스템,특수 목적용 기계 제조업,14280,307364480640,177.0,40.7,7.18,44.65,4.74,0.2564,"[위험 1-2] FCF 적자, [위험 3-1] 자본 조달 방식 악화"
