Ticker,Name,Sector,Current_Price,Marcap,Revenue,Operating_Income,ROE,PER,PBR,Excess_Return_3M,Risk_Flags
079940,가비아,소프트웨어 개발 및 공급업,47550,577089412000,850.0,107.3,2.38,33.26,3.11,0.4932,정상
078930,GS,기타 금융업,95300,9187364455500,68423.0,12585.7,4.17,7.11,0.61,0.1931,정상
010950,S-Oil,석유 정제품 제조업,151200,15491392179200,89426.9,12310.8,7.54,17.02,1.67,0.2005,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
475150,SK이터닉스,건물 건설업,80900,1720383702000,275.2,49.1,-1.89,69.27,6.36,0.4186,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
001450,현대해상,보험업,40350,3350256225000,47161.0,3244.9,4.23,3.34,0.55,0.255,FCF 적자
002810,삼영무역,기타 전문 도매업,22900,425663151400,1094.2,45.1,2.94,7.02,0.66,0.0809,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
093320,케이아이엔엑스,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",143800,651968000000,425.0,88.7,3.07,30.73,3.13,0.2657,정상
086790,하나금융지주,기타 금융업,132400,36957335655600,290048.0,16536.0,2.65,9.28,0.8,0.008,CB/BW 및 유상증자 이력
093190,빅솔론,컴퓨터 및 주변장치 제조업,8430,164492637750,375.0,55.8,2.89,7.08,0.61,0.0026,정상
003690,코리안리,재 보험업,13950,2567756580430,17737.0,2912.5,5.65,6.41,0.68,0.0628,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
003650,미창석유,석유 정제품 제조업,141200,259211128000,1011.0,137.0,18.32,3.13,0.46,0.106,DART 데이터 미비
001540,안국약품,의약품 제조업,11480,168377642200,989.0,160.2,7.26,10.35,0.86,0.3291,정상
105560,KB금융,기타 금융업,171500,62354103637200,306296.0,27275.7,3.13,11.11,1.05,0.0238,CB/BW 및 유상증자 이력
161390,한국타이어앤테크놀로지,고무제품 제조업,70500,8733192364500,53139.3,5069.6,2.5,7.83,0.68,0.0586,FCF 적자
071200,인피니트헬스케어,소프트웨어 개발 및 공급업,8300,232010315580,321.5,94.7,6.53,5.71,1.15,0.1675,정상
000810,삼성화재,보험업,644000,28797620085000,66763.0,8611.3,2.63,15.53,1.14,0.3465,정상
007070,GS리테일,종합 소매업,25750,2370270215250,28548.8,582.7,1.3,29.72,0.72,0.0393,FCF 적자
052330,코텍,영상 및 음향기기 제조업,11900,220776551270,1168.3,154.3,3.84,6.2,0.42,0.0053,정상
222040,코스맥스엔비티,기타 식품 제조업,7470,178019640000,933.0,102.7,15.02,-21.38,2.91,0.4387,정상
161890,한국콜마,기타 화학제품 제조업,100200,2518661715900,7280.4,788.9,3.53,16.04,2.69,0.0281,정상
005950,이수화학,기초 화학물질 제조업,14180,376006616700,6358.6,254.3,5.32,-81.94,3.23,0.4524,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자, CB/BW 및 유상증자 이력"
144960,뉴파워프라즈마,특수 목적용 기계 제조업,9860,462267961920,1485.1,135.5,3.45,27.06,1.43,0.3736,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자, CB/BW 및 유상증자 이력"
219130,타이거일렉,전자부품 제조업,68300,457154596000,268.0,35.0,12.73,62.47,7.47,0.4794,DART 데이터 미비
004430,송원산업,기타 화학제품 제조업,12700,288000000000,2692.0,265.6,2.32,18.49,0.37,0.1334,FCF 적자
044820,코스맥스비티아이,기타 금융업,19550,221850575100,2051.9,164.1,6.07,5.2,0.76,0.0337,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
006340,대원전선,절연선 및 케이블 제조업,13730,1081334796640,1892.0,146.7,6.69,86.73,8.3,0.4564,"영업이익은 흑자이지만 영업활동현금흐름 적자, FCF 적자"
